surrogate,alpha,arm,horizon,seed,n_samples,rel_welfare_loss,gain_estimator_err,max_min_ratio,bundle_envy,outcome_envy,mean_outcome,law_predicted_loss
weak,0.25,learned_robust,8,2,192,9.576033484402606e-05,0.006769471914191839,0.2647132157640083,1.2141249121281186,1.6196208316111018,0.11303233513684781,nan
weak,0.5,plugin,8,0,192,0.00024676786774455346,0.022552173110920445,0.4672327740806261,0.4288049616314349,0.8350238105189193,0.11052349676685286,0.0002463275780093872
weak,0.5,shrunk,8,0,192,0.00022944072622701692,0.02184138848205186,0.47524510157776384,0.4076292717035561,0.8141060019185922,0.11045389314417568,nan
weak,0.5,smoothed,8,0,192,0.0002225143925221248,0.021480692162010744,0.4726817764172795,0.4148258570713003,0.8214543797010561,0.11047806432167266,nan
weak,0.5,uniform,8,0,192,0.004048873761548473,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,0.5,persistence,8,0,192,0.004534974257353024,0.09983239226403162,0.5023653495763405,0.44238921442936857,0.7551421185051943,0.10989340226272004,nan
weak,0.5,learned,8,0,192,0.00020846986946519187,0.020595810640409242,0.46238717822933134,0.4351753534180873,0.8421921179755376,0.11053369492356328,nan
weak,0.5,learned_robust,8,0,192,2.005432202009892e-05,0.006132970068121561,0.47409528462375494,0.4117364446503255,0.8175035717002578,0.11046708405583126,nan
weak,0.5,plugin,8,1,192,0.00024676786774455346,0.022552173110920445,0.4672327740806261,0.4288049616314349,0.8350238105189193,0.11052349676685286,0.0002463275780093872
weak,0.5,shrunk,8,1,192,0.00022944072622701692,0.02184138848205186,0.47524510157776384,0.4076292717035561,0.8141060019185922,0.11045389314417568,nan
weak,0.5,smoothed,8,1,192,0.0002225143925221248,0.021480692162010744,0.4726817764172795,0.4148258570713003,0.8214543797010561,0.11047806432167266,nan
weak,0.5,uniform,8,1,192,0.004048873761548473,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,0.5,persistence,8,1,192,0.004534974257353024,0.09983239226403162,0.5023653495763405,0.44238921442936857,0.7551421185051943,0.10989340226272004,nan
weak,0.5,learned,8,1,192,0.00016876394530150723,0.01867657575761543,0.4676472622939111,0.4238803982249422,0.8311006975770813,0.11050054301576412,nan
weak,0.5,learned_robust,8,1,192,2.486539379742703e-05,0.00690685001695594,0.47453130695851353,0.4106881438113518,0.8170907265797673,0.11046269145259029,nan
weak,0.5,plugin,8,2,192,0.00024676786774455346,0.022552173110920445,0.4672327740806261,0.4288049616314349,0.8350238105189193,0.11052349676685286,0.0002463275780093872
weak,0.5,shrunk,8,2,192,0.00022944072622701692,0.02184138848205186,0.47524510157776384,0.4076292717035561,0.8141060019185922,0.11045389314417568,nan
weak,0.5,smoothed,8,2,192,0.0002225143925221248,0.021480692162010744,0.4726817764172795,0.4148258570713003,0.8214543797010561,0.11047806432167266,nan
weak,0.5,uniform,8,2,192,0.004048873761548473,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,0.5,persistence,8,2,192,0.004534974257353024,0.09983239226403162,0.5023653495763405,0.44238921442936857,0.7551421185051943,0.10989340226272004,nan
weak,0.5,learned,8,2,192,0.00021086097073391304,0.02095213822782026,0.4661120044466966,0.42784771225319634,0.8347080918493944,0.11051322694721656,nan
weak,0.5,learned_robust,8,2,192,2.105961311409804e-05,0.006303098252960816,0.47245420526963416,0.4162887657258391,0.8224066806496181,0.11048023857933002,nan
weak,1.0,plugin,8,0,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,0.0
weak,1.0,shrunk,8,0,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,smoothed,8,0,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,uniform,8,0,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,persistence,8,0,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,learned,8,0,192,-1.9758551340204322e-09,nan,0.6708576109871757,8.499249793343553e-05,0.4163613374149928,0.109120776131523,nan
weak,1.0,learned_robust,8,0,192,-4.891465970694823e-09,nan,0.6708572250477677,8.326427337182253e-05,0.4163609292693433,0.10912077652719711,nan
weak,1.0,plugin,8,1,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,0.0
weak,1.0,shrunk,8,1,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,smoothed,8,1,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,uniform,8,1,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,persistence,8,1,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,learned,8,1,192,-3.781761705873299e-09,nan,0.6708504591472516,0.00017918087485902095,0.4163714347270417,0.10912080214539109,nan
weak,1.0,learned_robust,8,1,192,-2.84599037912725e-09,nan,0.6708441594338691,0.00017517432523421497,0.41638104974144835,0.10912081780126108,nan
weak,1.0,plugin,8,2,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,0.0
weak,1.0,shrunk,8,2,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,smoothed,8,2,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,uniform,8,2,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,persistence,8,2,192,0.0,nan,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,1.0,learned,8,2,192,-4.140394519712894e-09,nan,0.6708527909384717,6.0093278455004004e-05,0.4163656118026772,0.10912078127139822,nan
weak,1.0,learned_robust,8,2,192,2.0586031467447383e-09,nan,0.6708515185335749,6.054807471109557e-05,0.4163682218001898,0.10912079098341947,nan
weak,2.0,plugin,8,0,192,0.00025106104609930586,0.022552173110920445,0.8159662043023511,0.22072285732695554,0.20846926956685538,0.10841309022391331,0.0002511174354230741
weak,2.0,shrunk,8,0,192,0.0002369048748164278,0.021841388482051863,0.8080045251617549,0.2095504553383816,0.21863491508114183,0.10844854838517548,nan
weak,2.0,smoothed,8,0,192,0.00022650339018584544,0.021480692162010744,0.8106346896758939,0.2129473603620146,0.21519414518206223,0.10843713482280369,nan
weak,2.0,uniform,8,0,192,0.004194374594744568,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,2.0,persistence,8,0,192,0.004611224627289943,0.09983239226403164,0.6989472041558482,0.21460048328965878,0.3630212256117134,0.10873829680543663,nan
weak,2.0,learned,8,0,192,0.00019355768705862168,0.019649179836418913,0.8186651146060567,0.22281786684946958,0.20560884137624139,0.10841198646742212,nan
weak,2.0,learned_robust,8,0,192,2.515113237677088e-05,0.006462216318329619,0.8150241226828957,0.2183953193811626,0.20858525239400352,0.1084193579451797,nan
weak,2.0,plugin,8,1,192,0.00025106104609930586,0.022552173110920445,0.8159662043023511,0.22072285732695554,0.20846926956685538,0.10841309022391331,0.0002511174354230741
weak,2.0,shrunk,8,1,192,0.0002369048748164278,0.021841388482051863,0.8080045251617549,0.2095504553383816,0.21863491508114183,0.10844854838517548,nan
weak,2.0,smoothed,8,1,192,0.00022650339018584544,0.021480692162010744,0.8106346896758939,0.2129473603620146,0.21519414518206223,0.10843713482280369,nan
weak,2.0,uniform,8,1,192,0.004194374594744568,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,2.0,persistence,8,1,192,0.004611224627289943,0.09983239226403164,0.6989472041558482,0.21460048328965878,0.3630212256117134,0.10873829680543663,nan
weak,2.0,learned,8,1,192,0.00018871523598780354,0.01958802425709974,0.8171547107237785,0.2203443956388711,0.20740923723948337,0.1084192290726818,nan
weak,2.0,learned_robust,8,1,192,2.725331818598647e-05,0.0066256864008893785,0.8132251074867858,0.21521550915218357,0.21091180296067527,0.1084275491901826,nan
weak,2.0,plugin,8,2,192,0.00025106104609930586,0.022552173110920445,0.8159662043023511,0.22072285732695554,0.20846926956685538,0.10841309022391331,0.0002511174354230741
weak,2.0,shrunk,8,2,192,0.0002369048748164278,0.021841388482051863,0.8080045251617549,0.2095504553383816,0.21863491508114183,0.10844854838517548,nan
weak,2.0,smoothed,8,2,192,0.00022650339018584544,0.021480692162010744,0.8106346896758939,0.2129473603620146,0.21519414518206223,0.10843713482280369,nan
weak,2.0,uniform,8,2,192,0.004194374594744568,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,2.0,persistence,8,2,192,0.004611224627289943,0.09983239226403164,0.6989472041558482,0.21460048328965878,0.3630212256117134,0.10873829680543663,nan
weak,2.0,learned,8,2,192,0.00018880306302060737,0.019310961634087794,0.816871217099123,0.22042629535044322,0.20773889420244793,0.10841802368173836,nan
weak,2.0,learned_robust,8,2,192,2.7215698947487266e-05,0.006644882194612896,0.8134527534946017,0.21626697855120133,0.2106709754307249,0.10842618386897669,nan
weak,4.0,plugin,8,0,192,0.0011364094154602909,0.022552173110920438,0.8896470123204435,0.33334321471917433,0.1194182179142093,0.10805813520473845,0.0011334466608685925
weak,4.0,shrunk,8,0,192,0.001076558641550605,0.02184138848205186,0.8812349709544947,0.31634238901865963,0.1292739600421684,0.10811141996728164,nan
weak,4.0,smoothed,8,0,192,0.0010272343682771218,0.021480692162010744,0.8855772211136882,0.3213985721304302,0.1242697092628461,0.10809454349083954,nan
weak,4.0,uniform,8,0,192,0.019009319922736488,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,4.0,persistence,8,0,192,0.021925095313829857,0.09983239226403162,0.6726871340980827,0.3210021062226012,0.3949453305106865,0.10854873793676546,nan
weak,4.0,learned,8,0,192,0.0008926458184406941,0.019924323132601625,0.8955619031470957,0.3367794635478951,0.11288688327490178,0.10805480146155723,nan
weak,4.0,learned_robust,8,0,192,0.00011955023702815704,0.006428881909717213,0.899411751228638,0.32803979177629833,0.10696914718388499,0.10807201131803168,nan
weak,4.0,plugin,8,1,192,0.0011364094154602909,0.022552173110920438,0.8896470123204435,0.33334321471917433,0.1194182179142093,0.10805813520473845,0.0011334466608685925
weak,4.0,shrunk,8,1,192,0.001076558641550605,0.02184138848205186,0.8812349709544947,0.31634238901865963,0.1292739600421684,0.10811141996728164,nan
weak,4.0,smoothed,8,1,192,0.0010272343682771218,0.021480692162010744,0.8855772211136882,0.3213985721304302,0.1242697092628461,0.10809454349083954,nan
weak,4.0,uniform,8,1,192,0.019009319922736488,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,4.0,persistence,8,1,192,0.021925095313829857,0.09983239226403162,0.6726871340980827,0.3210021062226012,0.3949453305106865,0.10854873793676546,nan
weak,4.0,learned,8,1,192,0.0008083693043426394,0.01910559191618606,0.8918661648521397,0.3284640796496642,0.11674957024970149,0.10807745891507692,nan
weak,4.0,learned_robust,8,1,192,0.00011899962478414787,0.006733561399152303,0.8951267404466229,0.3211218651927252,0.11175207833299418,0.10809077794074962,nan
weak,4.0,plugin,8,2,192,0.0011364094154602909,0.022552173110920438,0.8896470123204435,0.33334321471917433,0.1194182179142093,0.10805813520473845,0.0011334466608685925
weak,4.0,shrunk,8,2,192,0.001076558641550605,0.02184138848205186,0.8812349709544947,0.31634238901865963,0.1292739600421684,0.10811141996728164,nan
weak,4.0,smoothed,8,2,192,0.0010272343682771218,0.021480692162010744,0.8855772211136882,0.3213985721304302,0.1242697092628461,0.10809454349083954,nan
weak,4.0,uniform,8,2,192,0.019009319922736488,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,4.0,persistence,8,2,192,0.021925095313829857,0.09983239226403162,0.6726871340980827,0.3210021062226012,0.3949453305106865,0.10854873793676546,nan
weak,4.0,learned,8,2,192,0.0008851910920604089,0.019708382711851657,0.8930759341409567,0.33318422623629984,0.11565768546150429,0.10806576674423085,nan
weak,4.0,learned_robust,8,2,192,0.00012084451985007866,0.006443849860985597,0.8990721547872128,0.326723886433653,0.1075104998892809,0.10807658408150404,nan
weak,8.0,plugin,8,0,192,0.0031194513583305047,0.022552173110920445,0.9055183682688775,0.390302710353336,0.10049907559907532,0.10788042025740875,0.003090028716182611
weak,8.0,shrunk,8,0,192,0.002966417287486116,0.02184138848205186,0.902266394991566,0.3703152852206601,0.1044968937035325,0.10794263746835943,nan
weak,8.0,smoothed,8,0,192,0.0028297820737337117,0.021480692162010744,0.9058774811791949,0.3761926017257495,0.1003804936584004,0.10792309876505624,nan
weak,8.0,uniform,8,0,192,0.05033121561138492,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,8.0,persistence,8,0,192,0.05961363348562374,0.09983239226403162,0.6566993895572418,0.37407544526960185,0.41795156515767756,0.1084544360604378,nan
weak,8.0,learned,8,0,192,0.0024215077813052963,0.019942109609617883,0.9134292549741985,0.3941854054775549,0.09191795517959396,0.10787760477111696,nan
weak,8.0,learned_robust,8,0,192,0.00032850947600704974,0.0064919163931129245,0.9428829179202077,0.3840121464899047,0.05905273057080143,0.10789585515709038,nan
weak,8.0,plugin,8,1,192,0.0031194513583305047,0.022552173110920445,0.9055183682688775,0.390302710353336,0.10049907559907532,0.10788042025740875,0.003090028716182611
weak,8.0,shrunk,8,1,192,0.002966417287486116,0.02184138848205186,0.902266394991566,0.3703152852206601,0.1044968937035325,0.10794263746835943,nan
weak,8.0,smoothed,8,1,192,0.0028297820737337117,0.021480692162010744,0.9058774811791949,0.3761926017257495,0.1003804936584004,0.10792309876505624,nan
weak,8.0,uniform,8,1,192,0.05033121561138492,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,8.0,persistence,8,1,192,0.05961363348562374,0.09983239226403162,0.6566993895572418,0.37407544526960185,0.41795156515767756,0.1084544360604378,nan
weak,8.0,learned,8,1,192,0.00221305604924363,0.01905296093233275,0.9152847381480402,0.3866000467061243,0.08971196545038855,0.10789568573535502,nan
weak,8.0,learned_robust,8,1,192,0.0003558586196415996,0.007069159967529194,0.9401736099968683,0.37878701206477144,0.061865528600914294,0.10790891072487707,nan
weak,8.0,plugin,8,2,192,0.0031194513583305047,0.022552173110920445,0.9055183682688775,0.390302710353336,0.10049907559907532,0.10788042025740875,0.003090028716182611
weak,8.0,shrunk,8,2,192,0.002966417287486116,0.02184138848205186,0.902266394991566,0.3703152852206601,0.1044968937035325,0.10794263746835943,nan
weak,8.0,smoothed,8,2,192,0.0028297820737337117,0.021480692162010744,0.9058774811791949,0.3761926017257495,0.1003804936584004,0.10792309876505624,nan
weak,8.0,uniform,8,2,192,0.05033121561138492,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
weak,8.0,persistence,8,2,192,0.05961363348562374,0.09983239226403162,0.6566993895572418,0.37407544526960185,0.41795156515767756,0.1084544360604378,nan
weak,8.0,learned,8,2,192,0.0024761705994654735,0.019967469275975012,0.9123168982698204,0.3890677516179637,0.09316233018818389,0.10789405155695571,nan
weak,8.0,learned_robust,8,2,192,0.0003266311768305921,0.006429872779095301,0.9432991499627424,0.3831407693669943,0.05871984877651765,0.10789962497523153,nan
