seed,scenario,diffusion,omega,risk_max,risk_weighted,onestep_vrmse,rollout_error,rollout_growth
1,D1.2_w0.6,1.2,0.6,-0.0007278144732783007,-0.03612501351012669,0.1582811325788498,15.277971267700195,0.2369749902300443
1,D1.2_w1.2,1.2,1.2,-0.0012952908741544922,-0.03620242043071039,0.22175849974155426,16.961992263793945,0.22567834897222477
1,D1.6_w0.15,1.6,0.15,0.002514882944432691,-0.031463274957715955,0.2601812481880188,102.5934066772461,0.2834510184951371
1,D1.6_w0.3,1.6,0.3,0.0015974879704189324,-0.03244548665667441,0.24417178332805634,102.04837036132812,0.28698440807681086
1,D1.6_w0.6,1.6,0.6,-0.0006956811318226531,-0.03477075560457702,0.23011378943920135,101.37043762207031,0.2893198155480621
1,D1.6_w1.2,1.6,1.2,-0.0015451140885101207,-0.03515453014655888,0.2787785232067108,103.04275512695312,0.27954263681957603
2,train_regime,0.4,0.6,0.00031175716125057606,-0.04229663364097302,0.017967429012060165,0.11147204041481018,0.07868230815709017
2,D0.05_w0.15,0.05,0.15,-0.007729258326018038,-0.06819875686916302,0.14815625548362732,1.143419623374939,0.11836917473516632
2,D0.05_w0.3,0.05,0.3,-0.004868595363888366,-0.06560536831922302,0.12461010366678238,0.9191429018974304,0.12172132188692968
2,D0.05_w0.6,0.05,0.6,-0.0037124890981242815,-0.06475434173481687,0.10153719037771225,0.5201444625854492,0.10671961639253864
2,D0.05_w1.2,0.05,1.2,-0.006159770042804888,-0.0666563390367691,0.1754702627658844,1.3068989515304565,0.11202073215092145
2,D0.1_w0.15,0.1,0.15,-0.0027670895526351923,-0.058692083610592,0.13565370440483093,1.1656434535980225,0.12165076268797564
2,D0.1_w0.3,0.1,0.3,-0.0002063922310804465,-0.0564267040751403,0.10885797441005707,0.9214210510253906,0.12501819846380097
2,D0.1_w0.6,0.1,0.6,0.000472853484000162,-0.05593792032228254,0.08107414096593857,0.47913405299186707,0.10744563051187242
2,D0.1_w1.2,0.1,1.2,-0.0023060017786126867,-0.05819669101617761,0.1658523827791214,1.3426703214645386,0.11517931128635472
