surrogate,alpha,arm,horizon,seed,n_samples,rel_welfare_loss,gain_estimator_err,max_min_ratio,bundle_envy,outcome_envy,mean_outcome,law_predicted_loss
strong,0.0,plugin,1,2,240,3.1937389804920223e-06,nan,0.0,16.0,16.0,0.11505694446295028,nan
strong,0.0,shrunk,1,2,240,3.1937389804920223e-06,nan,0.0,16.0,16.0,0.11505694446295028,nan
strong,0.0,smoothed,1,2,240,1.5139377593451539e-05,nan,0.0,16.0,16.0,0.11505549426467664,nan
strong,0.0,uniform,1,2,240,0.1875855967974043,nan,0.6444972487946347,0.0,0.47111283347883304,0.09633997139743694,nan
strong,0.0,persistence,1,2,240,0.0018323242384207933,nan,0.0,16.0,16.0,0.11489843541880791,nan
strong,0.0,learned,1,2,240,0.010882620357655005,nan,7.059829928151507e-12,15.123435055927386,15.138680602463385,0.11430303535217486,nan
strong,0.0,learned_robust,1,2,240,0.00916338184068508,nan,3.162801177298176e-12,15.164876498292456,15.177106883943289,0.11441116702632408,nan
strong,0.0,plugin,2,2,228,1.1460939194148553e-05,nan,0.0,16.0,16.0,0.11824139903135565,nan
strong,0.0,shrunk,2,2,228,1.1460939194148553e-05,nan,0.0,16.0,16.0,0.11824139903135565,nan
strong,0.0,smoothed,2,2,228,3.5907649380111316e-05,nan,0.0,16.0,16.0,0.11823805276141798,nan
strong,0.0,uniform,2,2,228,0.18347251472034007,nan,0.6457458758127619,0.0,0.4668073329961366,0.09936467317772178,nan
strong,0.0,persistence,2,2,228,0.007551572292528041,nan,0.0,16.0,16.0,0.11753172389652809,nan
strong,0.0,learned,2,2,228,0.008495302211775569,nan,3.2287928034265787e-12,15.25263368778321,15.262979257877603,0.11760817645047932,nan
strong,0.0,learned_robust,2,2,228,0.007947687100789958,nan,6.3972565042510126e-12,15.283889906393759,15.2919309865159,0.11764620394768295,nan
strong,0.0,plugin,4,2,216,2.281676820820753e-05,nan,0.0,16.0,16.0,0.12146670799947074,nan
strong,0.0,shrunk,4,2,216,2.281676820820753e-05,nan,0.0,16.0,16.0,0.12146670799947074,nan
strong,0.0,smoothed,4,2,216,5.996609787778641e-05,nan,0.0,16.0,16.0,0.12146184203277022,nan
strong,0.0,uniform,4,2,216,0.17562624186360654,nan,0.6509624711799005,0.0,0.45524565394484945,0.10264744283649806,nan
strong,0.0,persistence,4,2,216,0.025989336510791453,nan,0.0,16.0,16.0,0.11862596037005263,nan
strong,0.0,learned,4,2,216,0.005562947858691712,nan,1.2849725376876478e-14,15.238962247391637,15.254359800216312,0.12096899491166256,nan
strong,0.0,learned_robust,4,2,216,0.0046924775426550325,nan,2.8506762297305656e-15,15.30386130875105,15.309366115786506,0.12103112781511702,nan
strong,0.0,plugin,8,2,192,7.745333319552951e-05,nan,0.0,16.0,16.0,0.1271345278614758,nan
